"doc_id","court_code","cause_num","adjudication_date"
58622634,2214,"682/3029/15-к","2015-10-19"
58622642,2214,"682/3028/15-к","2015-10-19"
58622644,2214,"682/3577/15-к","2015-12-28"
58622646,2214,"682/3027/15-к","2015-10-19"
58622652,2214,"682/3580/15-к","2015-12-28"
58622658,2214,"682/4/16-к","2016-01-26"
58622671,2214,"682/663/16-к","2016-03-24"
58622674,2214,"682/700/16-к","2016-03-28"
58622675,2214,"682/665/16-к","2016-03-24"
58622676,2214,"682/768/16-к","2016-04-04"
58622677,2214,"682/702/16-к","2016-03-28"
58622678,2214,"682/751/16-к","2016-04-01"
58622683,2214,"682/769/16-к","2016-04-04"
58622972,2218,"686/13048/16-к","2016-06-23"
58623205,2214,"682/871/15-к","2015-03-20"
58623215,2214,"682/3578/15-к","2015-12-28"
58623217,2214,"682/5/16-к","2016-01-26"
58623220,2214,"682/667/16-к","2016-03-24"
58623222,2214,"682/750/16-к","2016-04-01"
58623294,2218,"686/13046/16-к","2016-06-23"
58635931,2214,"682/370/15-к","2015-02-24"
58635948,2214,"682/829/15-к","2015-04-01"
58635952,2214,"682/369/15-к","2015-02-24"
58635983,2214,"682/830/15-к","2015-04-27"
58635988,2214,"682/353/15-к","2015-02-23"
58635992,2214,"682/371/15-к","2015-02-24"
58636005,2214,"682/831/15-к","2015-04-01"
58636012,2214,"682/355/15-к","2015-02-23"
58638724,614,"283/1346/16-к","2016-07-01"
58638741,614,"283/1347/16-к","2016-07-01"
58640710,1609,"552/3327/16-к","2016-06-30"
58640863,1613,"535/503/16-к","2016-06-30"
58641374,1622,"554/3523/16-к","2016-06-17"
58641464,1622,"554/13945/14-к","2014-09-24"
58641468,1622,"554/16649/14-к","2014-11-13"
58641492,1622,"554/13942/14-к","2014-09-24"
58642048,1715,"569/7949/16-к","2016-06-30"
58642055,1715,"569/7947/16-к","2016-06-30"
58642064,1715,"569/7948/16-к","2016-06-30"
58642394,2602,"753/12046/16-к","2016-06-29"
58642395,2602,"753/12034/16-к","2016-06-29"
58643696,204,"129/1752/16-к","2016-07-01"
58644319,1412,"487/9117/15-к","2015-12-21"
58644328,1412,"487/9274/15-к","2015-12-21"
58644431,1412,"487/9274/15-к","2015-12-21"
58644441,1412,"487/9378/15-к","2016-02-12"
58644456,1412,"487/9117/15-к","2015-12-21"
58644530,1412,"487/9117/15-к","2015-12-21"
58644540,1412,"487/9378/15-к","2016-02-12"
58644547,1412,"487/9274/15-к","2015-12-21"
58644570,1412,"487/91/16-к","2016-01-27"
58644588,1412,"487/9378/15-к","2016-02-12"
58644613,1412,"487/91/16-к","2016-01-28"
58644620,1412,"487/400/16-к","2016-01-28"
58644626,1412,"487/1805/16-к","2016-04-07"
58644628,1412,"487/400/16-к","2016-01-28"
58644632,1412,"487/400/16-к","2016-01-28"
58644634,1412,"487/2608/16-к","2016-05-23"
58644638,1412,"487/91/16-к","2016-01-27"
58644698,1412,"487/2612/16-к","2016-05-23"
58644719,1412,"487/1805/16-к","2016-04-07"
58644740,1412,"487/2608/16-к","2016-05-23"
58644745,1412,"487/1805/16-к","2016-04-07"
58644796,1412,"487/2612/16-к","2016-05-23"
58644801,1412,"487/2610/16-к","2016-05-23"
58644810,1412,"487/2610/16-к","2016-05-23"
58646779,1518,"507/849/16-к","2016-06-30"
58646806,1518,"507/848/16-к","2016-06-30"
58650427,403,"200/4705/16-к","2016-03-21"
58650555,403,"200/5042/16-к","2016-03-24"
58650829,403,"200/26353/15-к","2015-12-17"
58650886,403,"200/26357/15-к","2015-12-17"
58651897,404,"207/1625/16-к","2016-06-09"
58653693,431,"179/550/16-к","2016-07-01"
58653760,430,"186/880/16-к","2016-06-30"
58653917,435,"214/3302/16-к","2016-06-29"
58654010,435,"214/3302/16-к","2016-06-29"
58654993,1101,"383/566/16-к","2016-06-24"
58656244,1120,"400/1318/16-к","2016-07-01"
58657925,2024,"642/3885/16-к","2016-06-29"
58657935,2024,"642/3925/16-к","2016-06-30"
58657953,2024,"642/3885/16-к","2016-06-29"
58657963,2024,"642/3885/16-к","2016-06-29"
58658027,2025,"629/2387/16-к","2016-06-23"
58658028,2025,"629/2387/16-к","2016-06-23"
58658035,2025,"629/2393/16-к","2016-06-23"
58658038,2025,"629/2393/16-к","2016-06-23"
58658042,2025,"629/2400/16-к","2016-06-23"
58658047,2025,"629/2400/16-к","2016-06-23"
58658058,2025,"629/2390/16-к","2016-06-23"
58658060,2025,"629/2384/16-к","2016-06-22"
58658067,2025,"629/2390/16-к","2016-06-23"
58658071,2025,"629/2396/16-к","2016-06-23"
58658075,2025,"629/2396/16-к","2016-06-23"
58658325,2025,"629/2387/16-к","2016-06-22"
58658329,2025,"629/2390/16-к","2016-06-23"
58658335,2025,"629/2396/16-к","2016-06-23"
58658568,818,"335/6854/16-к","2016-06-30"
58658572,818,"335/6855/16-к","2016-06-30"
58658573,818,"335/6856/16-к","2016-06-30"
58658578,818,"335/6842/16-к","2016-06-30"
58658579,818,"335/6835/16-к","2016-06-30"
58658581,818,"335/6829/16-к","2016-06-30"
58658582,818,"335/6847/16-к","2016-06-30"
58658583,818,"335/6832/16-к","2016-06-30"
58658584,818,"335/6852/16-к","2016-06-30"
58658586,818,"335/6837/16-к","2016-06-30"
58658588,818,"335/6858/16-к","2016-06-30"
58658592,818,"335/6844/16-к","2016-06-30"
58658593,818,"335/6857/16-к","2016-06-30"
58658595,818,"335/6830/16-к","2016-06-30"
58658597,818,"335/6850/16-к","2016-06-30"
58658598,818,"335/6836/16-к","2016-06-30"
58658602,818,"335/6833/16-к","2016-06-30"
58658604,818,"335/6840/16-к","2016-06-30"
58658605,818,"335/6853/16-к","2016-06-30"
58658606,818,"335/6845/16-к","2016-06-30"
58658612,1317,"451/725/16-к","2016-07-01"
58658614,1317,"451/725/16-к","2016-07-01"
58658924,2404,"716/552/16-к","2016-05-04"
58658958,2404,"716/552/16-к","2016-05-04"
58658963,2404,"716/547/16-к","2016-05-05"
58659102,2408,"725/2937/16-к","2016-06-30"
58659133,2408,"725/2936/16-к","2016-06-30"
58659423,2404,"716/552/16-к","2016-05-04"
58659427,2404,"716/549/16-к","2016-05-05"
58659604,2408,"725/2941/16-к","2016-06-30"
58662426,1915,"607/6339/16-к","2016-06-22"
58662428,1915,"607/6361/16-к","2016-06-22"
58662490,1915,"607/6455/16-к","2016-06-24"
58672415,1915,"607/6337/16-к","2016-06-22"
58672418,1915,"607/6568/16-к","2016-06-29"
58672422,1915,"607/6337/16-к","2016-06-22"
58672423,1915,"607/1637/16-к","2016-06-22"
58672427,1915,"607/6339/16-к","2016-06-22"
58672428,1915,"607/6568/16-к","2016-06-29"
58672431,1915,"607/6361/16-к","2016-06-22"
58672432,1915,"607/1637/16-к","2016-06-22"
58672463,1915,"607/6339/16-к","2016-06-22"
58672464,1915,"607/6568/16-к","2016-06-29"
58672471,1915,"607/1637/16-к","2016-06-22"
58672491,1915,"607/6567/16-к","2016-06-29"
58672503,1915,"607/6455/16-к","2016-06-24"
58672515,1915,"607/6567/16-к","2016-06-29"
58672521,1915,"607/6455/16-к","2016-06-24"
58672538,1915,"607/6567/16-к","2016-06-29"
58684653,1622,"554/3523/16-к","2016-06-17"
58685031,2607,"758/6153/16-к","2016-05-20"
58685032,2607,"758/6168/16-к","2016-05-20"
58686566,408,"210/3164/16-к","2016-06-24"
58687156,909,"346/3663/16-к","2016-07-02"
58687159,909,"346/3664/16-к","2016-07-02"
58687165,909,"346/3662/16-к","2016-07-02"
58687281,426,"182/3317/16-к","2016-06-22"
58687294,426,"182/3317/16-к","2016-06-22"
58687296,426,"182/3317/16-к","2016-06-22"
58688429,908,"345/2250/16-к","2016-07-02"
58688438,908,"345/2252/16-к","2016-07-02"
58688443,908,"345/2253/16-к","2016-07-02"
58689449,2016,"623/1709/16-к","2016-07-01"
58689450,2016,"623/1709/16-к","2016-07-01"
58689458,2016,"623/1709/16-к","2016-07-01"
58689571,2018,"640/10249/16-к","2016-07-01"
58689573,2018,"640/10249/16-к","2016-07-01"
58689581,2018,"640/10249/16-к","2016-07-01"
58689964,2034,"635/5019/16-к","2016-07-01"
58690525,2029,"644/4976/16-к","2016-06-21"
58690561,2034,"635/5019/16-к","2016-07-01"
58690690,204,"129/367/16-к","2016-02-03"
58690742,204,"129/367/16-к","2016-04-13"
58690745,204,"129/1120/16-к","2016-04-15"
58690753,204,"129/367/16-к","2016-05-17"
58690756,204,"129/1120/16-к","2016-04-15"
58690774,204,"129/1435/16-к","2016-05-20"
58690781,204,"129/1591/16-к","2016-06-06"
58690790,204,"129/1120/16-к","2016-06-06"
58690794,204,"129/1435/16-к","2016-05-20"
58691841,232,"127/12632/16-к","2016-06-17"
58692098,232,"127/12818/16-к","2016-06-23"
58692103,232,"127/13007/16-к","2016-06-24"
58692138,232,"127/12849/16-к","2016-06-23"
58692148,232,"127/12893/16-к","2016-06-23"
58692262,232,"127/9506/16-к","2016-06-29"
58692302,232,"127/9567/16-к","2016-06-29"
58692380,232,"127/13078/16-к","2016-06-29"
58694626,807,"316/968/16-к","2016-07-01"
58694629,807,"316/968/16-к","2016-07-01"
58694631,807,"316/968/16-к","2016-07-01"
58694636,807,"316/897/16-к","2016-07-01"
58694641,807,"316/897/16-к","2016-07-01"
58694646,807,"316/897/16-к","2016-07-01"
58695065,1304,"461/4198/16-к","2016-06-30"
58695782,1316,"450/1246/16-к","2016-05-25"
58696266,1319,"464/4981/16-к","2016-06-15"
58696770,1327,"459/1908/16-к","2016-07-01"
58697858,1529,"515/590/16-к","2016-07-01"
58697859,1529,"515/994/16-к","2016-07-01"
58697860,1529,"515/994/16-к","2016-07-01"
58697861,1529,"515/994/16-к","2016-07-01"
58697864,1906,"598/888/16-к","2016-06-07"
58697865,1906,"598/889/16-к","2016-06-07"
58697868,1906,"598/927/16-к","2016-06-16"
58697872,1906,"598/892/16-к","2016-06-07"
58697877,1906,"598/929/16-к","2016-06-16"
58697882,1906,"598/996/16-к","2016-07-02"
58697979,1518,"507/850/16-к","2016-06-30"
58698035,1518,"507/853/16-к","2016-06-30"
58698056,1518,"507/851/16-к","2016-06-30"
58698125,1518,"507/852/16-к","2016-06-30"
58698216,1519,"521/11044/16-к","2016-06-23"
58698219,1519,"521/11023/16-к","2016-06-23"
58698238,1519,"521/11050/16-к","2016-06-23"
58699750,1806,"592/6158/16-к","2016-07-01"
58701122,2508,"734/1955/16-к","2016-07-01"
58701134,2508,"734/1956/16-к","2016-07-01"
58703490,2508,"734/1954/16-к","2016-07-01"
58706004,2607,"758/6927/16-к","2016-06-01"
58706015,2607,"758/7932/16-к","2016-06-27"
58706020,2607,"758/7933/16-к","2016-06-27"
58707158,2020,"641/5656/16-к","2016-07-01"
58707173,2020,"641/4977/16-к","2016-07-01"
58707318,2029,"644/5107/16-к","2016-07-02"
58707692,2310,"699/414/16-к","2016-07-02"
58708539,2609,"760/9149/16-к","2016-05-25"
58708542,2609,"760/9196/16-к","2016-05-25"
58708606,2609,"760/9193/16-к","2016-05-25"
58708663,2609,"760/9192/16-к","2016-05-25"
58709387,1522,"522/9842/16-к","2016-07-01"
58709398,1522,"522/9842/16-к","2016-07-01"
58709409,1522,"522/9842/16-к","2016-07-01"
58710114,2503,"730/625/16-к","2016-07-02"
58713287,604,"295/8848/16-к","2016-06-29"
58713293,604,"295/8846/16-к","2016-06-29"
58713296,604,"295/8847/16-к","2016-06-29"
58714223,2602,"753/11879/16-к","2016-06-27"
58714510,1027,"381/164/15-к","2015-01-15"
58714535,1027,"381/532/15-к","2015-02-06"
58714564,1027,"381/1064/15-к","2015-03-11"
58714630,1027,"381/92/15-к","2015-01-13"
58714636,1027,"381/163/15-к","2015-01-15"
58714644,1027,"381/339/15-к","2015-01-23"
58714649,1027,"381/496/15-к","2015-02-02"
58714652,1027,"381/628/15-к","2015-02-09"
58714673,1027,"381/888/15-к","2015-02-24"
58714676,1027,"381/1073/15-к","2015-03-12"
58714680,1027,"381/1607/15-к","2015-04-15"
58714712,1027,"381/5077/15-к","2015-12-08"
58714719,1027,"381/5084/15-к","2015-12-08"
58714723,1027,"381/5096/15-к","2015-12-10"
58714729,1027,"381/5091/15-к","2015-12-10"
58714747,1027,"381/1075/15-к","2015-03-12"
58714814,1027,"381/5083/15-к","2015-12-08"
58714815,1027,"381/5078/15-к","2015-12-08"
58714819,1027,"381/5097/15-к","2015-12-10"
58714820,1027,"381/5086/15-к","2015-12-08"
58714825,1027,"381/5092/15-к","2015-12-10"
58714827,1027,"381/5095/15-к","2015-12-10"
58714855,1027,"381/885/15-к","2015-02-24"
58714865,1027,"381/1080/15-к","2015-03-12"
58714882,1027,"381/5079/15-к","2015-12-08"
58714892,1027,"381/5094/15-к","2015-12-10"
58714900,1027,"381/2121/15-к","2015-05-21"
58714999,1027,"381/5080/15-к","2015-12-08"
58715004,1027,"381/5090/15-к","2015-12-10"
58715008,1027,"381/5093/15-к","2015-12-10"
58715272,1618,"539/1847/16-к","2016-06-24"
58715278,1618,"539/1851/16-к","2016-06-24"
58715329,1618,"539/1846/16-к","2016-06-24"
58715337,1618,"539/1849/16-к","2016-06-24"
58715525,1622,"554/18326/14-к","2014-12-09"
58715534,1622,"554/17133/14-к","2014-11-20"
58717043,2609,"760/8895/16-к","2016-05-23"
58717729,225,"147/852/16-к","2016-07-02"
58717734,225,"147/852/16-к","2016-07-02"
58717813,232,"127/13362/16-к","2016-06-29"
58717853,225,"147/852/16-к","2016-07-02"
58719235,2604,"755/7100/16-к","2016-06-08"
58719679,1804,"576/1409/16-к","2016-07-04"
58719839,1804,"576/1412/16-к","2016-07-04"
58720263,2125,"766/6169/16-к","2016-07-02"
58720267,2125,"766/6169/16-к","2016-07-02"
58720428,2503,"730/626/16-к","2016-07-02"
58720433,2503,"730/637/16-к","2016-07-02"
58720470,2506,"750/5732/16-к","2016-07-04"
58721103,2125,"766/6169/16-к","2016-07-02"
58722088,420,"177/1282/16-к","2016-06-13"
58722186,420,"177/1278/16-к","2016-06-13"
58722630,435,"214/3083/16-к","2016-06-30"
58722631,435,"214/3083/16-к","2016-06-30"
58722633,435,"214/3083/16-к","2016-06-30"
58722652,435,"214/3530/16-к","2016-06-23"
58722655,435,"214/3530/16-к","2016-06-23"
58722679,435,"214/3530/16-к","2016-06-23"
58725444,1116,"396/1102/16-к","2016-07-04"
58726467,2020,"641/5560/16-к","2016-06-29"
58726495,2020,"641/5653/16-к","2016-07-01"
58726497,2020,"641/5659/16-к","2016-07-01"
58726538,2020,"641/5658/16-к","2016-07-04"
58727233,2408,"725/2945/16-к","2016-06-30"
58727263,2408,"725/2943/16-к","2016-06-30"
58729586,2213,"681/851/16-к","2016-07-02"
58729613,815,"320/4087/16-к","2016-07-04"
58729614,815,"320/4087/16-к","2016-07-04"
58729698,815,"320/4087/16-к","2016-07-04"
58730335,1328,"466/5864/16-к","2016-07-04"
58730340,1328,"466/5862/16-к","2016-07-04"
58731115,2208,"676/3286/16-к","2016-07-04"
58731421,1328,"466/5861/16-к","2016-07-04"
58731435,2218,"686/12504/16-к","2016-06-22"
58736571,402,"171/1112/16-к","2016-07-01"
58736799,217,"140/1165/14-к","2014-05-08"
58736817,217,"140/1479/13-к","2013-05-30"
58736824,217,"140/1663/13-к","2013-06-19"
58736837,217,"140/1070/13-к","2013-04-18"
58736860,217,"140/3254/13-к","2013-12-04"
58737086,1810,"580/887/16-к","2016-07-01"
58737490,1408,"474/455/16-к","2016-07-05"
58737491,1408,"474/455/16-к","2016-07-05"
58737492,1408,"474/455/16-к","2016-07-05"
58738258,232,"127/12825/16-к","2016-06-29"
58738339,232,"127/13607/16-к","2016-06-30"
58738484,232,"127/13677/16-к","2016-07-01"
58739449,1506,"496/2185/16-к","2016-06-29"
58739761,1518,"507/870/16-к","2016-07-05"
58739776,1518,"507/871/16-к","2016-07-05"
58739803,1518,"507/869/16-к","2016-07-05"
58739946,1518,"507/868/16-к","2016-07-05"
58739949,1518,"507/873/16-к","2016-07-05"
58741105,1816,"586/577/16-к","2016-07-05"
58741413,2117,"661/1869/16-к","2016-06-30"
58743746,604,"295/8837/16-к","2016-07-01"
58744363,907,"344/8408/16-к","2016-07-05"
58746672,1027,"381/1008/16-к","2016-03-10"
58746676,1027,"381/1009/16-к","2016-03-10"
58746683,1027,"381/1007/16-к","2016-03-10"
58746692,1027,"381/1124/16-к","2016-03-15"
58746706,1027,"381/1354/16-к","2016-03-29"
58746711,1027,"381/1355/16-к","2016-03-29"
58746712,1027,"381/1127/16-к","2016-03-15"
58746728,1027,"381/1646/16-к","2016-04-19"
58746740,1027,"381/1961/16-к","2016-05-13"
58746744,1027,"381/1032/16-к","2016-05-19"
58746762,1027,"381/2671/16-к","2016-07-05"
58746938,1027,"381/1358/16-к","2016-03-29"
58748681,2602,"753/12057/16-к","2016-06-29"
58749332,2018,"640/10086/16-к","2016-06-30"
58749335,2018,"640/10086/16-к","2016-06-30"
58749337,2018,"640/10086/16-к","2016-06-30"
58749338,2018,"640/10086/16-к","2016-06-30"
58749344,2018,"640/10086/16-к","2016-06-30"
58749345,2018,"640/10086/16-к","2016-06-30"
58749377,2018,"640/10086/16-к","2016-06-30"
58749563,2018,"640/10086/16-к","2016-06-30"
58749565,2018,"640/10086/16-к","2016-06-30"
58749944,2306,"695/1941/16-к","2016-07-04"
58750577,2408,"725/2933/16-к","2016-06-30"
58750704,2408,"725/2934/16-к","2016-06-30"
58750764,2414,"727/1540/16-к","2016-03-01"
58750902,2414,"727/4843/16-к","2016-07-02"
58750969,2414,"727/4359/16-к","2016-06-10"
58751592,2604,"755/7506/16-к","2016-05-11"
58751599,2604,"755/7985/16-к","2016-05-16"
58751614,2604,"755/7510/16-к","2016-05-10"
58752324,519,"263/7937/16-к","2016-06-24"
58752389,2604,"755/8883/16-к","2016-06-03"
58753277,2608,"759/9098/16-к","2016-07-01"
58753391,2604,"755/8409/16-к","2016-05-25"
58753392,2604,"755/8517/16-к","2016-05-26"
58756131,1915,"607/5088/16-к","2016-07-02"
58756147,1915,"607/5088/16-к","2016-07-02"
58756231,1915,"607/5088/16-к","2016-07-02"
58757012,2218,"686/13264/16-к","2016-06-29"
58764516,1810,"580/882/16-к","2016-07-04"
58764541,1810,"580/884/16-к","2016-07-04"
58765115,1810,"580/892/16-к","2016-07-04"
58765116,1810,"580/884/16-к","2016-07-04"
58765954,616,"285/1666/16-к","2016-07-06"
58768119,1021,"375/783/16-к","2016-07-05"
58768159,1021,"375/784/16-к","2016-07-05"
58768208,1025,"379/731/16-к","2016-07-06"
58768221,1025,"379/731/16-к","2016-07-06"
58768620,1604,"527/144/15-к","2015-01-21"
58768633,1604,"527/504/15-к","2015-02-25"
58768634,1604,"527/288/15-к","2015-02-02"
58768635,1604,"527/505/15-к","2015-02-25"
58768636,1604,"527/289/15-к","2015-02-02"
58768638,1604,"527/149/15-к","2015-01-20"
58768639,1604,"527/640/15-к","2015-03-12"
58768640,1604,"527/641/15-к","2015-03-12"
58768658,1604,"527/639/15-к","2015-03-12"
58768844,1611,"533/611/16-к","2016-07-05"
58768856,1611,"533/612/16-к","2016-07-05"
58768857,1611,"533/612/16-к","2016-07-05"
58768861,1611,"533/613/16-к","2016-07-05"
58768863,1611,"533/613/16-к","2016-07-05"
58768868,1611,"533/611/16-к","2016-07-05"
58769841,2306,"695/2045/16-к","2016-07-06"
58770451,2604,"755/10367/16-к","2016-07-05"
58770549,2609,"760/7785/16-к","2016-06-21"
58770648,2605,"756/8457/16-к","2016-07-06"
58770903,2608,"759/9233/16-к","2016-07-06"
58770915,2608,"759/9217/16-к","2016-07-05"
58770990,2609,"760/10562/16-к","2016-06-21"
58771599,227,"149/1642/16-к","2016-07-06"
58771670,227,"149/1641/16-к","2016-07-06"
58771678,227,"149/1640/16-к","2016-07-06"
58771878,232,"127/13918/16-к","2016-07-05"
58771889,232,"127/12985/16-к","2016-06-24"
58771938,232,"127/13344/16-к","2016-07-04"
58771985,232,"127/13019/16-к","2016-07-04"
58771991,232,"127/13030/16-к","2016-07-04"
58772008,232,"127/12997/16-к","2016-07-04"
58772980,2608,"759/9225/16-к","2016-07-05"
58772981,2608,"759/9245/16-к","2016-07-05"
58773248,1519,"521/11432/16-к","2016-07-01"
58773252,1519,"521/11435/16-к","2016-07-01"
58773852,2102,"648/3010/16-к","2016-07-06"
58773853,2102,"648/3096/16-к","2016-07-06"
58773860,2102,"648/3095/16-к","2016-07-06"
58775206,413,"212/3592/16-к","2016-07-06"
58776084,444,"216/3765/15-к","2015-06-03"
58776088,444,"216/3730/15-к","2015-06-03"
58776089,444,"216/3732/15-к","2015-06-03"
58776090,444,"216/3738/15-к","2015-06-03"
58776091,444,"216/3766/15-к","2015-06-03"
58776095,444,"216/3737/15-к","2015-06-03"
58776107,444,"216/3846/15-к","2015-06-05"
58776109,444,"216/3849/15-к","2015-06-05"
58777706,2011,"638/10674/16-к","2016-07-01"
58777743,2011,"638/10678/16-к","2016-06-29"
58777861,2011,"638/10675/16-к","2016-07-05"
58778073,2018,"640/10086/16-к","2016-06-30"
58778077,2018,"640/10086/16-к","2016-06-30"
58778198,2020,"641/5563/16-к","2016-07-05"
58778989,2412,"723/1769/16-к","2016-07-04"
58778999,2412,"723/1768/16-к","2016-07-04"
58779027,2414,"727/942/16-к","2016-02-10"
58779036,2414,"727/2861/16-к","2016-04-25"
58779050,2414,"727/4441/16-к","2016-06-14"
58779195,2018,"640/10086/16-к","2016-06-30"
58779197,2018,"640/10086/16-к","2016-06-30"
58779231,2020,"641/5563/16-к","2016-07-05"
58780020,529,"235/4365/16-к","2016-07-06"
58780033,529,"235/4365/16-к","2016-07-06"
58780045,529,"235/4365/16-к","2016-07-06"
58780337,544,"243/5373/16-к","2016-07-06"
58780352,544,"243/5370/16-к","2016-07-06"
58780370,544,"243/5375/16-к","2016-07-06"
58780424,701,"297/1427/16-к","2016-06-15"
58780427,701,"297/1425/16-к","2016-06-15"
58780428,701,"297/1423/16-к","2016-06-15"
58780432,701,"297/1424/16-к","2016-06-15"
58780446,701,"297/1426/16-к","2016-06-15"
58781005,801,"310/3344/16-к","2016-07-06"
58781011,801,"310/3344/16-к","2016-07-06"
58781259,801,"310/3344/16-к","2016-07-06"
58782295,1301,"438/614/16-к","2016-07-01"
58782296,1301,"438/617/16-к","2016-07-01"
58782297,1301,"438/612/16-к","2016-07-01"
58782298,1301,"438/615/16-к","2016-07-01"
58782300,1301,"438/618/16-к","2016-07-01"
58782366,1301,"438/613/16-к","2016-07-01"
58782370,1301,"438/616/16-к","2016-07-01"
58782441,1320,"453/850/16-к","2016-07-01"
58782446,1320,"453/857/16-к","2016-07-01"
58782480,1320,"453/848/16-к","2016-07-01"
58783182,2208,"676/3339/16-к","2016-07-06"
58790395,604,"295/9059/16-к","2016-07-06"
58790779,232,"127/13170/16-к","2016-07-04"
58791798,1024,"378/593/16-к","2016-07-07"
58792520,1622,"554/2947/16-к","2016-07-06"
58792578,506,"221/3430/16-к","2016-07-06"
58792587,506,"221/3428/16-к","2016-07-06"
58792594,506,"221/3425/16-к","2016-07-06"
58793635,1715,"569/8469/16-к","2016-07-06"
58793641,1715,"569/8383/16-к","2016-07-06"
58794006,1024,"378/595/16-к","2016-07-07"
58794039,1024,"378/594/16-к","2016-07-07"
58795313,1622,"554/2947/16-к","2016-07-06"
58795374,1622,"554/2947/16-к","2016-05-31"
58796068,1715,"569/8468/16-к","2016-07-06"
58796076,1715,"569/8382/16-к","2016-07-06"
58796083,1715,"569/8471/16-к","2016-07-06"
58796091,1715,"569/8384/16-к","2016-07-06"
58796293,1322,"455/846/16-к","2016-07-06"
58796617,1328,"466/5907/16-к","2016-07-06"
58797803,1906,"598/994/16-к","2016-07-02"
58797835,1906,"598/995/16-к","2016-07-02"
58798791,404,"207/1889/16-к","2016-07-06"
58799316,1805,"591/3467/16-к","2016-07-06"
58799787,418,"203/244/16-к","2016-01-20"
58799813,415,"208/2872/16-к","2016-07-05"
58799819,1811,"581/410/16-к","2016-07-07"
58800193,418,"203/1596/16-к","2016-04-08"
58800684,418,"203/2060/16-к","2016-05-11"
58801205,1915,"607/6458/16-к","2016-07-07"
58801270,1915,"607/6670/16-к","2016-06-30"
58801278,1915,"607/6670/16-к","2016-06-30"
58801370,1915,"607/6458/16-к","2016-07-07"
58801409,1915,"607/6458/16-к","2016-07-07"
58801462,1915,"607/6670/16-к","2016-06-30"
58801633,2111,"656/352/16-к","2016-07-07"
58801706,2115,"659/423/16-к","2016-07-06"
58801789,2111,"656/351/16-к","2016-07-07"
58801833,2111,"656/350/16-к","2016-07-07"
58801837,2118,"662/1056/16-к","2016-07-07"
58801874,2115,"659/421/16-к","2016-07-06"
58802006,2118,"662/679/16-к","2016-07-07"
58802052,2118,"662/1054/16-к","2016-07-07"
58802278,2125,"766/916/16-к","2016-07-07"
58802427,2125,"766/1149/16-к","2016-07-07"
58803014,907,"344/8405/16-к","2016-07-05"
58803052,907,"344/8565/16-к","2016-07-07"
58803107,907,"344/8410/16-к","2016-07-05"
58804019,2602,"753/12192/16-к","2016-06-30"
58804282,2509,"735/714/16-к","2016-07-05"
58804285,2509,"735/713/16-к","2016-07-05"
58804287,2509,"735/715/16-к","2016-07-05"
58804290,2509,"735/711/16-к","2016-07-05"
58804293,2509,"735/712/16-к","2016-07-05"
58805170,2011,"638/10676/16-к","2016-06-29"
58807089,2606,"757/27514/16-к","2016-06-07"
58807304,2606,"757/27519/16-к","2016-06-07"
58807369,2608,"759/9229/16-к","2016-07-05"
58807501,2608,"759/9201/16-к","2016-07-05"
58807568,2605,"756/8274/16-к","2016-07-06"
58807588,2606,"757/27517/16-к","2016-06-07"
58810170,1810,"580/896/16-к","2016-07-06"
58810175,1810,"580/893/16-к","2016-07-05"
58810188,1810,"580/896/16-к","2016-07-06"
58810191,1810,"580/902/16-к","2016-07-06"
58810199,1810,"580/905/16-к","2016-07-06"
58810203,1810,"580/893/16-к","2016-07-05"
58815007,306,"159/2606/16-к","2016-07-08"
58815021,306,"159/2606/16-к","2016-07-08"
58815069,306,"159/2606/16-к","2016-07-08"
58815351,603,"274/3739/16-к","2016-07-08"
58815433,603,"274/3789/16-к","2016-07-08"
58815440,604,"295/9271/16-к","2016-07-08"
58815442,604,"295/9277/16-к","2016-07-08"
58815505,604,"295/9275/16-к","2016-07-08"
58815533,609,"296/5793/16-к","2016-07-08"
58815628,611,"280/875/16-к","2016-06-30"
58816780,227,"149/1664/16-к","2016-07-08"
58816789,227,"149/1661/16-к","2016-07-08"
58816810,227,"149/1660/16-к","2016-07-08"
58816816,227,"149/1662/16-к","2016-07-08"
58816828,227,"149/1665/16-к","2016-07-08"
58816944,232,"127/14123/16-к","2016-07-05"
58817447,1410,"476/380/16-к","2016-07-08"
58818329,1012,"366/1971/16-к","2016-07-06"
58818397,1012,"366/1972/16-к","2016-07-06"
58819484,1622,"554/4090/16-к","2016-05-24"
58819488,1622,"554/4090/16-к","2016-05-24"
58819514,1622,"554/13506/14-к","2014-09-18"
58820540,2314,"711/5851/16-к","2016-07-06"
58820545,2314,"711/5852/16-к","2016-07-06"
58820584,2314,"711/5850/16-к","2016-07-07"
58821202,519,"263/8533/16-к","2016-07-08"
58821279,818,"335/7355/16-к","2016-07-02"
58821280,818,"335/7354/16-к","2016-07-02"
58821281,818,"335/7352/16-к","2016-07-02"
58821283,818,"335/7343/16-к","2016-07-02"
58821284,818,"335/7347/16-к","2016-07-02"
58821285,818,"335/7346/16-к","2016-07-02"
58821287,818,"335/7350/16-к","2016-07-02"
58821288,818,"335/7351/16-к","2016-07-02"
58821290,818,"335/7344/16-к","2016-07-02"
58821293,818,"335/7345/16-к","2016-07-02"
58821294,818,"335/7353/16-к","2016-07-02"
58821409,505,"220/1086/16-к","2016-07-07"
